fpr,tpr
0.003930560104814936,0.02976238747871219
0.0040124467736652476,0.02976238747871219
0.0040124467736652476,0.029843483902359906
0.004094333442515558,0.029843483902359906
0.004094333442515558,0.030654448138837078
0.004176220111365869,0.030654448138837078
0.004176220111365869,0.03089773740978023
0.004258106780216181,0.03089773740978023
0.004258106780216181,0.03114102668072338
0.004339993449066492,0.03114102668072338
0.004339993449066492,0.03154650879896197
0.0044218801179168035,0.03154650879896197
0.0044218801179168035,0.03178979806990512
0.004503766786767114,0.03178979806990512
0.004503766786767114,0.032114183764495985
0.004585653455617425,0.032114183764495985
0.004585653455617425,0.03268185873003
0.004667540124467737,0.03268185873003
0.004667540124467737,0.03292514800097316
0.004749426793318048,0.03292514800097316
0.004749426793318048,0.03300624442462088
0.004831313462168359,0.03300624442462088
0.004831313462168359,0.033087340848268594
0.00491320013101867,0.033087340848268594
0.00491320013101867,0.03365501581380261
0.004995086799868981,0.03365501581380261
0.004995086799868981,0.03373611223745033
0.005076973468719293,0.03373611223745033
0.005076973468719293,0.03397940150839348
0.005158860137569604,0.03397940150839348
0.005158860137569604,0.034060497932041196
0.005322633475270226,0.034060497932041196
0.005322633475270226,0.03422269077933663
0.005486406812970849,0.03422269077933663
0.005486406812970849,0.0345470764739275
0.0055682934818211596,0.0345470764739275
0.0055682934818211596,0.03479036574487065
0.005813953488372093,0.03479036574487065
0.005813953488372093,0.03519584786310924
0.005895840157222404,0.03519584786310924
0.005895840157222404,0.03560132998134782
0.0059777268260727155,0.03560132998134782
0.0059777268260727155,0.035844619252290974
0.006059613494923026,0.035844619252290974
0.006059613494923026,0.03697996918335902
0.006141500163773338,0.03697996918335902
0.006141500163773338,0.039007379774551945
0.006223386832623649,0.039007379774551945
0.006223386832623649,0.03933176546914281
0.00630527350147396,0.03933176546914281
0.00630527350147396,0.040710404671154
0.006387160170324271,0.040710404671154
0.006387160170324271,0.040791501094801716
0.006469046839174582,0.040791501094801716
0.006469046839174582,0.04103479036574487
0.006550933508024894,0.04103479036574487
0.006550933508024894,0.04160246533127889
0.006632820176875205,0.04160246533127889
0.006632820176875205,0.04217014029681291
0.006714706845725516,0.04217014029681291
0.006714706845725516,0.04290000810964237
0.006796593514575827,0.04290000810964237
0.006796593514575827,0.043224393804233235
0.006878480183426138,0.043224393804233235
0.006878480183426138,0.04395426161706269
0.006960366852276449,0.04395426161706269
0.006960366852276449,0.04419755088800584
0.007042253521126761,0.04419755088800584
0.007042253521126761,0.04435974373530127
0.0071241401899770716,0.04435974373530127
0.0071241401899770716,0.04460303300624442
0.007206026858827383,0.04460303300624442
0.007206026858827383,0.044927418700835296
0.007287913527677694,0.044927418700835296
0.007287913527677694,0.04517070797177845
0.007369800196528005,0.04517070797177845
0.007369800196528005,0.045251804395426164
0.007615460203078938,0.045251804395426164
0.007615460203078938,0.04533290081907388
0.00769734687192925,0.04533290081907388
0.00769734687192925,0.04557619009001703
0.007861120209629872,0.04557619009001703
0.007861120209629872,0.046954829292028225
0.007943006878480183,0.046954829292028225
0.007943006878480183,0.04736031141026681
0.008024893547330495,0.04736031141026681
0.008024893547330495,0.04784688995215311
0.008106780216180805,0.04784688995215311
0.008106780216180805,0.04792798637580083
0.008188666885031117,0.04792798637580083
0.008188666885031117,0.048252372070391694
0.008270553553881429,0.048252372070391694
0.008270553553881429,0.04882004703592572
0.008352440222731738,0.04882004703592572
0.008352440222731738,0.05003649339064147
0.00843432689158205,0.05003649339064147
0.00843432689158205,0.05011758981428919
0.008516213560432362,0.05011758981428919
0.008516213560432362,0.05060416835617549
0.008598100229282674,0.05060416835617549
0.008598100229282674,0.051171843321709515
0.008843760235833607,0.051171843321709515
0.008843760235833607,0.05182061471089125
0.008925646904683917,0.05182061471089125
0.008925646904683917,0.051901711134538966
0.009007533573534229,0.051901711134538966
0.009007533573534229,0.0520639039818344
0.00908942024238454,0.0520639039818344
0.00908942024238454,0.0525504825237207
0.00917130691123485,0.0525504825237207
0.00917130691123485,0.05263157894736842
0.009253193580085162,0.05263157894736842
0.009253193580085162,0.05303706106560701
0.009335080248935474,0.05303706106560701
0.009335080248935474,0.053685832454788744
0.009416966917785784,0.053685832454788744
0.009416966917785784,0.05376692887843646
0.009498853586636095,0.05376692887843646
0.009498853586636095,0.05409131457302733
0.009662626924336719,0.05409131457302733
0.009662626924336719,0.055632146622333956
0.009744513593187029,0.055632146622333956
0.009744513593187029,0.056199821587867974
0.00982640026203734,0.056199821587867974
0.00982640026203734,0.05636201443516341
0.009908286930887652,0.05636201443516341
0.009908286930887652,0.056686400129754275
0.009990173599737962,0.056686400129754275
0.009990173599737962,0.056848592977049715
0.010072060268588274,0.056848592977049715
0.010072060268588274,0.05749736436623145
0.010153946937438586,0.05749736436623145
0.010153946937438586,0.057659557213526884
0.010235833606288896,0.057659557213526884
0.010235833606288896,0.05798394290811775
0.010317720275139207,0.05798394290811775
0.010317720275139207,0.05976806422836753
0.01056338028169014,0.05976806422836753
0.01056338028169014,0.059849160652015246
0.010645266950540452,0.059849160652015246
0.010645266950540452,0.06017354634660611
0.010809040288241074,0.06017354634660611
0.010809040288241074,0.06090341415943557
0.010890926957091386,0.06090341415943557
0.010890926957091386,0.06171437839591274
0.010972813625941697,0.06171437839591274
0.010972813625941697,0.06252534263238992
0.011054700294792007,0.06252534263238992
0.011054700294792007,0.06276863190333307
0.01121847363249263,0.06276863190333307
0.01121847363249263,0.06309301759792393
0.01130036030134294,0.06309301759792393
0.01130036030134294,0.06406617468169654
0.011382246970193253,0.06406617468169654
0.011382246970193253,0.06414727110534425
0.011546020307893874,0.06414727110534425
0.011546020307893874,0.06471494607087827
0.011627906976744186,0.06471494607087827
0.011627906976744186,0.06503933176546914
0.011709793645594498,0.06503933176546914
0.011709793645594498,0.06512042818911686
0.011791680314444808,0.06512042818911686
0.011791680314444808,0.06698564593301436
0.01187356698329512,0.06698564593301436
0.01187356698329512,0.06714783878030979
0.011955453652145431,0.06714783878030979
0.011955453652145431,0.06771551374584381
0.012037340320995743,0.06771551374584381
0.012037340320995743,0.06803989944043468
0.012119226989846053,0.06803989944043468
0.012119226989846053,0.06828318871137783
0.012201113658696364,0.06828318871137783
0.012201113658696364,0.0686075744059687
0.012283000327546676,0.0686075744059687
0.012283000327546676,0.06917524937150271
0.012364886996396986,0.06917524937150271
0.012364886996396986,0.0699862136079799
0.012446773665247298,0.0699862136079799
0.012446773665247298,0.07031059930257076
0.01252866033409761,0.07031059930257076
0.01252866033409761,0.07055388857351391
0.01261054700294792,0.07055388857351391
0.01261054700294792,0.07128375638634336
0.012692433671798231,0.07128375638634336
0.012692433671798231,0.07177033492822966
0.012774320340648543,0.07177033492822966
0.012774320340648543,0.07201362419917282
0.012938093678349165,0.07201362419917282
0.012938093678349165,0.07282458843564998
0.013019980347199476,0.07282458843564998
0.013019980347199476,0.07306787770659313
0.013101867016049788,0.07306787770659313
0.013101867016049788,0.07331116697753629
0.013183753684900098,0.07331116697753629
0.013183753684900098,0.07420322763766118
0.01326564035375041,0.07420322763766118
0.01326564035375041,0.0752574811450815
0.013347527022600721,0.0752574811450815
0.013347527022600721,0.07550077041602465
0.013429413691451031,0.07550077041602465
0.013429413691451031,0.0757440596869678
0.013511300360301343,0.0757440596869678
0.013511300360301343,0.07720379531262671
0.013593187029151655,0.07720379531262671
0.013593187029151655,0.07769037385451302
0.013675073698001965,0.07769037385451302
0.013675073698001965,0.07842024166734247
0.013756960366852276,0.07842024166734247
0.013756960366852276,0.07866353093828563
0.013838847035702588,0.07866353093828563
0.013838847035702588,0.07979888086935366
0.013920733704552898,0.07979888086935366
0.013920733704552898,0.08012326656394453
0.01400262037340321,0.08012326656394453
0.01400262037340321,0.08060984510583083
0.014084507042253521,0.08060984510583083
0.014084507042253521,0.08117752007136485
0.014166393711103833,0.08117752007136485
0.014166393711103833,0.08166409861325115
0.014248280379954143,0.08166409861325115
0.014248280379954143,0.0827994485443192
0.014412053717654767,0.0827994485443192
0.014412053717654767,0.08320493066255778
0.014493940386505077,0.08320493066255778
0.014493940386505077,0.08393479847538723
0.014575827055355388,0.08393479847538723
0.014575827055355388,0.08571891979563702
0.01473960039305601,0.08571891979563702
0.01473960039305601,0.0861244019138756
0.014821487061906322,0.0861244019138756
0.014821487061906322,0.08717865542129592
0.014903373730756633,0.08717865542129592
0.014903373730756633,0.08815181250506852
0.014985260399606943,0.08815181250506852
0.014985260399606943,0.08823290892871624
0.015149033737307567,0.08823290892871624
0.015149033737307567,0.08871948747060254
0.015230920406157877,0.08871948747060254
0.015230920406157877,0.08880058389425026
0.015312807075008188,0.08880058389425026
0.015312807075008188,0.0889627767415457
0.015476580412708812,0.0889627767415457
0.015476580412708812,0.08936825885978428
0.015558467081559122,0.08936825885978428
0.015558467081559122,0.08985483740167059
0.01564035375040943,0.08985483740167059
0.01564035375040943,0.09009812667261374
0.015722240419259743,0.09009812667261374
0.015722240419259743,0.09074689806179548
0.015804127088110055,0.09074689806179548
0.015804127088110055,0.09090909090909091
0.015886013756960367,0.09090909090909091
0.015886013756960367,0.09139566945097721
0.01596790042581068,0.09139566945097721
0.01596790042581068,0.09163895872192036
0.01604978709466099,0.09163895872192036
0.01604978709466099,0.09172005514556808
0.016131673763511302,0.09172005514556808
0.016131673763511302,0.09236882653474981
0.01621356043236161,0.09236882653474981
0.01621356043236161,0.09244992295839753
0.016295447101211922,0.09244992295839753
0.016295447101211922,0.09253101938204525
0.016377333770062234,0.09253101938204525
0.016377333770062234,0.09293650150028383
0.016459220438912545,0.09293650150028383
0.016459220438912545,0.09309869434757927
0.016541107107762857,0.09309869434757927
0.016541107107762857,0.0932608871948747
0.01662299377661317,0.0932608871948747
0.01662299377661317,0.09374746573676102
0.016704880445463477,0.09374746573676102
0.016704880445463477,0.09431514070229503
0.01678676711431379,0.09431514070229503
0.01678676711431379,0.09472062282053362
0.0168686537831641,0.09472062282053362
0.0168686537831641,0.09496391209147677
0.016950540452014412,0.09496391209147677
0.016950540452014412,0.09545049063336307
0.017032427120864724,0.09545049063336307
0.017032427120864724,0.0956126834806585
0.017196200458565347,0.0956126834806585
0.017196200458565347,0.09569377990430622
0.017278087127415655,0.09569377990430622
0.017278087127415655,0.09634255129348795
0.017359973796265967,0.09634255129348795
0.017359973796265967,0.09674803341172654
0.01744186046511628,0.09674803341172654
0.01744186046511628,0.09682912983537426
0.01752374713396659,0.09682912983537426
0.01752374713396659,0.09691022625902197
0.017605633802816902,0.09691022625902197
0.017605633802816902,0.09699132268266969
0.017687520471667214,0.09699132268266969
0.017687520471667214,0.09812667261373774
0.017769407140517522,0.09812667261373774
0.017769407140517522,0.09836996188468089
0.017851293809367834,0.09836996188468089
0.017851293809367834,0.09853215473197632
0.017933180478218146,0.09853215473197632
0.017933180478218146,0.09869434757927176
0.018015067147068457,0.09869434757927176
0.018015067147068457,0.09885654042656719
0.01817884048476908,0.09885654042656719
0.01817884048476908,0.09901873327386262
0.018260727153619392,0.09901873327386262
0.018260727153619392,0.09958640823939664
0.0183426138224697,0.09958640823939664
0.0183426138224697,0.09991079393398751
0.018424500491320012,0.09991079393398751
0.018424500491320012,0.10007298678128294
0.018506387160170324,0.10007298678128294
0.018506387160170324,0.10015408320493066
0.018588273829020636,0.10015408320493066
0.018588273829020636,0.10055956532316924
0.01875204716672126,0.10055956532316924
0.01875204716672126,0.10120833671235098
0.018833933835571567,0.10120833671235098
0.018833933835571567,0.10291136160895305
0.01891582050442188,0.10291136160895305
0.01891582050442188,0.10307355445624848
0.019079593842122503,0.10307355445624848
0.019079593842122503,0.10339794015083935
0.019161480510972814,0.10339794015083935
0.019161480510972814,0.10356013299813478
0.019325253848673438,0.10356013299813478
0.019325253848673438,0.1036412294217825
0.019407140517523746,0.1036412294217825
0.019407140517523746,0.10388451869272565
0.019489027186374058,0.10388451869272565
0.019489027186374058,0.10420890438731652
0.01957091385522437,0.10420890438731652
0.01957091385522437,0.10445219365825967
0.019816573861775304,0.10445219365825967
0.019816573861775304,0.10485767577649825
0.019898460530625613,0.10485767577649825
0.019898460530625613,0.10518206147108912
0.019980347199475924,0.10518206147108912
0.019980347199475924,0.10664179709674804
0.020062233868326236,0.10664179709674804
0.020062233868326236,0.1069661827913389
0.020144120537176548,0.1069661827913389
0.020144120537176548,0.10720947206228205
0.02022600720602686,0.10720947206228205
0.02022600720602686,0.10729056848592977
0.02030789387487717,0.10729056848592977
0.02030789387487717,0.10769605060416836
0.02047166721257779,0.10769605060416836
0.02047166721257779,0.10818262914605466
0.020553553881428103,0.10818262914605466
0.020553553881428103,0.10834482199335009
0.020717327219128726,0.10834482199335009
0.020717327219128726,0.10883140053523639
0.020799213887979038,0.10883140053523639
0.020799213887979038,0.10964236477171357
0.02088110055682935,0.10964236477171357
0.02088110055682935,0.10980455761900901
0.02104487389452997,0.10980455761900901
0.02104487389452997,0.10996675046630444
0.021208647232230593,0.10996675046630444
0.021208647232230593,0.11029113616089531
0.021290533901080905,0.11029113616089531
0.021290533901080905,0.11037223258454303
0.021372420569931216,0.11037223258454303
0.021372420569931216,0.11045332900819074
0.021454307238781525,0.11045332900819074
0.021454307238781525,0.11053442543183846
0.021618080576482148,0.11053442543183846
0.021618080576482148,0.11093990755007704
0.02169996724533246,0.11093990755007704
0.02169996724533246,0.11102100397372476
0.02178185391418277,0.11102100397372476
0.02178185391418277,0.1111831968210202
0.021863740583033083,0.1111831968210202
0.021863740583033083,0.11175087178655421
0.021945627251883395,0.11175087178655421
0.021945627251883395,0.11183196821020193
0.022027513920733703,0.11183196821020193
0.022027513920733703,0.11329170383586083
0.022109400589584015,0.11329170383586083
0.022109400589584015,0.11369718595409943
0.022191287258434327,0.11369718595409943
0.022191287258434327,0.11385937880139486
0.022273173927284638,0.11385937880139486
0.022273173927284638,0.11418376449598573
0.02235506059613495,0.11418376449598573
0.02235506059613495,0.11434595734328117
0.02243694726498526,0.11434595734328117
0.02243694726498526,0.11458924661422432
0.02251883393383557,0.11458924661422432
0.02251883393383557,0.11475143946151975
0.02260072060268588,0.11475143946151975
0.02260072060268588,0.11531911442705377
0.022682607271536193,0.11531911442705377
0.022682607271536193,0.11556240369799692
0.022764493940386505,0.11556240369799692
0.022764493940386505,0.11613007866353094
0.022846380609236817,0.11613007866353094
0.022846380609236817,0.11629227151082637
0.02292826727808713,0.11629227151082637
0.02292826727808713,0.1164544643581218
0.02301015394693744,0.1164544643581218
0.02301015394693744,0.11653556078176952
0.02309204061578775,0.11653556078176952
0.02309204061578775,0.11677885005271267
0.02317392728463806,0.11677885005271267
0.02317392728463806,0.11726542859459897
0.023255813953488372,0.11726542859459897
0.023255813953488372,0.1183196821020193
0.023419587291188995,0.1183196821020193
0.023419587291188995,0.11872516422025789
0.023501473960039307,0.11872516422025789
0.023501473960039307,0.11904954991484876
0.023665247297739927,0.11904954991484876
0.023665247297739927,0.11969832130403049
0.023910907304290862,0.11969832130403049
0.023910907304290862,0.12034709269321223
0.023992793973141174,0.12034709269321223
0.023992793973141174,0.12059038196415538
0.024074680641991485,0.12059038196415538
0.024074680641991485,0.1206714783878031
0.024156567310841794,0.1206714783878031
0.024156567310841794,0.12083367123509853
0.024238453979692105,0.12083367123509853
0.024238453979692105,0.1211580569296894
0.02440222731739273,0.1211580569296894
0.02440222731739273,0.12164463547157571
0.02448411398624304,0.12164463547157571
0.02448411398624304,0.12172573189522343
0.024566000655093352,0.12172573189522343
0.024566000655093352,0.12375314248641635
0.02464788732394366,0.12375314248641635
0.02464788732394366,0.12415862460465493
0.024729773992793972,0.12415862460465493
0.024729773992793972,0.1244830102992458
0.024811660661644284,0.1244830102992458
0.024811660661644284,0.12529397453572297
0.024893547330494595,0.12529397453572297
0.024893547330494595,0.12618603519584787
0.024975433999344907,0.12618603519584787
0.024975433999344907,0.126429324466791
0.02505732066819522,0.126429324466791
0.02505732066819522,0.12667261373773417
0.02513920733704553,0.12667261373773417
0.02513920733704553,0.12699699943232504
0.02522109400589584,0.12699699943232504
0.02522109400589584,0.12715919227962047
0.02530298067474615,0.12715919227962047
0.02530298067474615,0.12756467439785907
0.025384867343596462,0.12756467439785907
0.025384867343596462,0.1282945422106885
0.025548640681297086,0.1282945422106885
0.025548640681297086,0.12983537425999514
0.025630527350147397,0.12983537425999514
0.025630527350147397,0.13048414564917687
0.025712414018997706,0.13048414564917687
0.025712414018997706,0.13072743492012
0.025794300687848017,0.13072743492012
0.025794300687848017,0.13080853134376774
0.02587618735669833,0.13080853134376774
0.02587618735669833,0.13097072419106318
0.02595807402554864,0.13097072419106318
0.02595807402554864,0.13194388127483578
0.026039960694398952,0.13194388127483578
0.026039960694398952,0.1320249776984835
0.026121847363249264,0.1320249776984835
0.026121847363249264,0.13218717054577894
0.026203734032099576,0.13218717054577894
0.026203734032099576,0.13234936339307438
0.026285620700949884,0.13234936339307438
0.026285620700949884,0.13243045981672208
0.026367507369800196,0.13243045981672208
0.026367507369800196,0.13275484551131295
0.026449394038650507,0.13275484551131295
0.026449394038650507,0.13332252047684698
0.02653128070750082,0.13332252047684698
0.02653128070750082,0.13340361690049468
0.02661316737635113,0.13340361690049468
0.02661316737635113,0.13405238828967642
0.026695054045201443,0.13405238828967642
0.026695054045201443,0.13453896683156272
0.02677694071405175,0.13453896683156272
0.02677694071405175,0.13526883464439218
0.026858827382902063,0.13526883464439218
0.026858827382902063,0.13567431676263078
0.026940714051752374,0.13567431676263078
0.026940714051752374,0.13599870245722165
0.027022600720602686,0.13599870245722165
0.027022600720602686,0.13705295596464195
0.027104487389452998,0.13705295596464195
0.027104487389452998,0.13835049874300542
0.02718637405830331,0.13835049874300542
0.02718637405830331,0.1390803665558349
0.02726826072715362,0.1390803665558349
0.02726826072715362,0.1391614629794826
0.02735014739600393,0.1391614629794826
0.02735014739600393,0.14021571648690292
0.027513920733704553,0.14021571648690292
0.027513920733704553,0.14037790933419836
0.027595807402554864,0.14037790933419836
0.027595807402554864,0.14078339145243696
0.027677694071405176,0.14078339145243696
0.027677694071405176,0.14126996999432326
0.027759580740255488,0.14126996999432326
0.027759580740255488,0.14159435568891413
0.027923354077956108,0.14159435568891413
0.027923354077956108,0.14256751277268673
0.02808712741565673,0.14256751277268673
0.02808712741565673,0.14354066985645933
0.028169014084507043,0.14354066985645933
0.028169014084507043,0.14418944124564106
0.028250900753357355,0.14418944124564106
0.028250900753357355,0.14597356256589084
0.028332787422207666,0.14597356256589084
0.028332787422207666,0.1462979482604817
0.028414674091057975,0.1462979482604817
0.028414674091057975,0.14662233395507257
0.028496560759908286,0.14662233395507257
0.028496560759908286,0.14840645527532237
0.028578447428758598,0.14840645527532237
0.028578447428758598,0.14986619090098127
0.02866033409760891,0.14986619090098127
0.02866033409760891,0.14994728732462898
0.02874222076645922,0.14994728732462898
0.02874222076645922,0.1501094801719244
0.028987880773010153,0.1501094801719244
0.028987880773010153,0.15035276944286757
0.029069767441860465,0.15035276944286757
0.029069767441860465,0.151082637255697
0.029151654110710776,0.151082637255697
0.029151654110710776,0.1519746979158219
0.029233540779561088,0.1519746979158219
0.029233540779561088,0.1528667585759468
0.02947920078611202,0.1528667585759468
0.02947920078611202,0.15302895142324224
0.02956108745496233,0.15302895142324224
0.02956108745496233,0.15351552996512854
0.029724860792662955,0.15351552996512854
0.029724860792662955,0.1538399156597194
0.029806747461513267,0.1538399156597194
0.029806747461513267,0.15416430135431028
0.02988863413036358,0.15416430135431028
0.02988863413036358,0.1543264942016057
0.029970520799213887,0.1543264942016057
0.029970520799213887,0.15448868704890115
0.030052407468064198,0.15448868704890115
0.030052407468064198,0.15473197631984428
0.03013429413691451,0.15473197631984428
0.03013429413691451,0.15521855486173058
0.03021618080576482,0.15521855486173058
0.03021618080576482,0.15546184413267375
0.030298067474615133,0.15546184413267375
0.030298067474615133,0.15611061552185548
0.030379954143465445,0.15611061552185548
0.030379954143465445,0.15619171194550321
0.030461840812315753,0.15619171194550321
0.030461840812315753,0.15684048333468495
0.030543727481166065,0.15684048333468495
0.030543727481166065,0.15740815830021895
0.030625614150016377,0.15740815830021895
0.030625614150016377,0.15830021896034385
0.03070750081886669,0.15830021896034385
0.03070750081886669,0.158543508231287
0.030953160825417624,0.158543508231287
0.030953160825417624,0.15967885816235505
0.031035047494267932,0.15967885816235505
0.031035047494267932,0.16000324385694592
0.031116934163118243,0.16000324385694592
0.031116934163118243,0.16024653312788906
0.031198820831968555,0.16024653312788906
0.031198820831968555,0.16097640094071852
0.03128070750081886,0.16097640094071852
0.03128070750081886,0.16203065444813883
0.031362594169669175,0.16203065444813883
0.031362594169669175,0.16259832941367286
0.03144448083851949,0.16259832941367286
0.03144448083851949,0.16349039007379776
0.0315263675073698,0.16349039007379776
0.0315263675073698,0.1636525829210932
0.03160825417622011,0.1636525829210932
0.03160825417622011,0.16478793285216123
0.031772027513920734,0.16478793285216123
0.031772027513920734,0.16527451139404753
0.031853914182771045,0.16527451139404753
0.031853914182771045,0.1656799935122861
0.03193580085162136,0.1656799935122861
0.03193580085162136,0.16632876490146783
0.03201768752047167,0.16632876490146783
0.03201768752047167,0.16681534344335414
0.03209957418932198,0.16681534344335414
0.03209957418932198,0.16689643986700187
0.03218146085817229,0.16689643986700187
0.03218146085817229,0.16722082556159273
0.03234523419587291,0.16722082556159273
0.03234523419587291,0.1674641148325359
0.03242712086472322,0.1674641148325359
0.03242712086472322,0.1679506933744222
0.03250900753357353,0.1679506933744222
0.03250900753357353,0.1680317897980699
0.032590894202423844,0.1680317897980699
0.032590894202423844,0.16876165761089937
0.032672780871274155,0.16876165761089937
0.032672780871274155,0.1694104290000811
0.03275466754012447,0.1694104290000811
0.03275466754012447,0.16957262184737654
0.03291844087782509,0.16957262184737654
0.03291844087782509,0.17103235747303544
0.0330003275466754,0.17103235747303544
0.0330003275466754,0.17168112886221717
0.033082214215525714,0.17168112886221717
0.033082214215525714,0.1718433217095126
0.033164100884376026,0.1718433217095126
0.033164100884376026,0.1733030573351715
0.03324598755322634,0.1733030573351715
0.03324598755322634,0.17354634660611468
0.03332787422207665,0.17354634660611468
0.03332787422207665,0.17362744302976238
0.033409760890926954,0.17362744302976238
0.033409760890926954,0.1737085394534101
0.033491647559777266,0.1737085394534101
0.033491647559777266,0.17395182872435325
0.03357353422862758,0.17395182872435325
0.03357353422862758,0.17460060011353498
0.0337373075663282,0.17460060011353498
0.0337373075663282,0.1746816965371827
0.03381919423517851,0.1746816965371827
0.03381919423517851,0.175168275079069
0.033982967572879136,0.175168275079069
0.033982967572879136,0.17533046792636445
0.03406485424172945,0.17533046792636445
0.03406485424172945,0.17541156435001218
0.03414674091057976,0.17541156435001218
0.03414674091057976,0.17638472143378478
0.03422862757943007,0.17638472143378478
0.03422862757943007,0.17776336063579595
0.03431051424828038,0.17776336063579595
0.03431051424828038,0.17808774633038682
0.034392400917130694,0.17808774633038682
0.034392400917130694,0.17865542129592085
0.034474287585981,0.17865542129592085
0.034474287585981,0.17873651771956856
0.03455617425483131,0.17873651771956856
0.03455617425483131,0.17995296407428432
0.03463806092368162,0.17995296407428432
0.03463806092368162,0.1801962533452275
0.034719947592531934,0.1801962533452275
0.034719947592531934,0.18035844619252292
0.034801834261382246,0.18035844619252292
0.034801834261382246,0.1812505068526478
0.03496560759908287,0.1812505068526478
0.03496560759908287,0.18141269969994323
0.03512938093678349,0.18141269969994323
0.03512938093678349,0.1821425675127727
0.035293154274484116,0.1821425675127727
0.035293154274484116,0.18254804963101126
0.03537504094333443,0.18254804963101126
0.03537504094333443,0.182629146054659
0.035538814281035044,0.182629146054659
0.035538814281035044,0.18287243532560213
0.035620700949885356,0.18287243532560213
0.035620700949885356,0.18295353174924986
0.03570258761873567,0.18295353174924986
0.03570258761873567,0.18335901386748846
0.03578447428758598,0.18335901386748846
0.03578447428758598,0.18368339956207932
0.03586636095643629,0.18368339956207932
0.03586636095643629,0.18433217095126106
0.0359482476252866,0.18433217095126106
0.0359482476252866,0.1850620387640905
0.036112020962987226,0.1850620387640905
0.036112020962987226,0.1854675208823291
0.03635768096953816,0.1854675208823291
0.03635768096953816,0.18562971372962453
0.03643956763838847,0.18562971372962453
0.03643956763838847,0.18619738869515853
0.036521454307238785,0.18619738869515853
0.036521454307238785,0.18627848511880626
0.03660334097608909,0.18627848511880626
0.03660334097608909,0.18668396723704483
0.0366852276449394,0.18668396723704483
0.0366852276449394,0.1870083529316357
0.03676711431378971,0.1870083529316357
0.03676711431378971,0.18717054577893114
0.036849000982640025,0.18717054577893114
0.036849000982640025,0.18798151001540833
0.036930887651490336,0.18798151001540833
0.036930887651490336,0.18814370286270377
0.03701277432034065,0.18814370286270377
